"ch"	"sex"	"age"	"morph"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01010000"	"f"	"Ad"	"I"
"01001100"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"m"	"Ad"	"F"
"01001100"	"f"	"Ad"	"F"
"01010000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01110000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01010001"	"f"	"Ad"	"I"
"01100100"	"f"	"Ad"	"S"
"01000000"	"f"	"Ad"	"I"
"01000001"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01001000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01100000"	"f"	"Ad"	"S"
"01000000"	"f"	"Ad"	"S"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01010000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"S"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01001000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01100000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01100000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"S"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01010000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01001000"	"f"	"Ad"	"S"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01011000"	"f"	"Ad"	"S"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01010000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"S"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01000000"	"f"	"Ad"	"I"
"01100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"S"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"S"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00101000"	"f"	"Ad"	"I"
"00110000"	"f"	"Ad"	"I"
"00110000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00101000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"S"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00110000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"S"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00101000"	"f"	"Ad"	"I"
"00111000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100001"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00101000"	"f"	"Ad"	"I"
"00100010"	"f"	"Ad"	"I"
"00101000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00110000"	"f"	"Ad"	"I"
"00110000"	"f"	"Ad"	"I"
"00110000"	"f"	"Ad"	"I"
"00100010"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00101000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"S"
"00100000"	"f"	"Ad"	"I"
"00110000"	"f"	"Ad"	"I"
"00110000"	"f"	"Ad"	"I"
"00110000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"S"
"00100000"	"f"	"Ad"	"I"
"00101000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"S"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00110000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00110000"	"f"	"Ad"	"I"
"00100010"	"f"	"Ad"	"I"
"00100010"	"f"	"Ad"	"I"
"00110000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"S"
"00110000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00101000"	"f"	"Ad"	"S"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00101000"	"f"	"Ad"	"S"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"S"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00111000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"S"
"00101100"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00101000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00110000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"S"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"S"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00111100"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00110000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00110000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"S"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"S"
"00110000"	"f"	"Ad"	"I"
"00111000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00100000"	"f"	"Ad"	"I"
"00101000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"S"
"00010000"	"f"	"Ad"	"S"
"00011000"	"f"	"Ad"	"S"
"00011000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00011000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00011001"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00011000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00011000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"S"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00011000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"S"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00011000"	"f"	"Ad"	"S"
"00011000"	"f"	"Ad"	"I"
"00011000"	"f"	"Ad"	"I"
"00011000"	"f"	"Ad"	"I"
"00011000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00011000"	"f"	"Ad"	"I"
"00011000"	"f"	"Ad"	"I"
"00011000"	"f"	"Ad"	"I"
"00011110"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"S"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"S"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010010"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"S"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00011000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00011000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010100"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00011010"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010100"	"f"	"Ad"	"S"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00011100"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"S"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00011000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010100"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010001"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010001"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00010000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"m"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"S"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001100"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001100"	"f"	"Ad"	"I"
"00001100"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"S"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"S"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"S"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"S"
"00001000"	"f"	"Ad"	"I"
"00001100"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"S"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"S"
"00001000"	"f"	"Ad"	"I"
"00001010"	"f"	"Ad"	"I"
"00001001"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"S"
"00001000"	"f"	"Ad"	"S"
"00001000"	"f"	"Ad"	"S"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"S"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001100"	"f"	"Ad"	"I"
"00001010"	"f"	"Ad"	"S"
"00001100"	"f"	"Ad"	"I"
"00001010"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001100"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"I"
"00001000"	"f"	"Ad"	"S"
"00001000"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"S"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"S"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000110"	"f"	"Ad"	"S"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"S"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000110"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000110"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000101"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"m"	"Ad"	"F"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000100"	"f"	"Ad"	"I"
"00000011"	"f"	"Ad"	"I"
"00000010"	"f"	"Ad"	"I"
"00000010"	"f"	"Ad"	"I"
"00000010"	"f"	"Ad"	"I"
"00000010"	"f"	"Ad"	"I"
"00000010"	"f"	"Ad"	"I"
"00000010"	"f"	"Ad"	"I"
"00000010"	"f"	"Ad"	"I"
"00000010"	"f"	"Ad"	"I"
"00000010"	"f"	"Ad"	"I"
"00000010"	"f"	"Ad"	"I"
"00000010"	"f"	"Ad"	"I"
"00000010"	"f"	"Ad"	"I"
"00000010"	"f"	"Ad"	"I"
"00000010"	"f"	"Ad"	"I"
"00000011"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"S"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
"00000001"	"f"	"Ad"	"I"
